"campaignid","opcode","family","genus","species","code","length_mm","number","mass_kg","range","latitude_dd","longitude_dd","date_time","site","location","status","depth_m","successful_count","successful_length","observer_count","observer_length","inclusion_probability","visibility_m"
"SCI3304-2025","YC11","Arripidae","Arripis","truttaceus",NA,243.91175,1,0.242886878413898,2262.1345,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Arripidae","Arripis","truttaceus",NA,223.49457,1,0.190051400563225,1842.18645,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Arripidae","Arripis","truttaceus",NA,212.91779,1,0.165945382152226,2234.07196,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Arripidae","Arripis","truttaceus",NA,251.20694,1,0.263879233389355,2174.97143,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Arripidae","Arripis","truttaceus",NA,229.74926,1,0.205335708502689,1700.49999,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Arripidae","Arripis","truttaceus",NA,213.00544,1,0.166136364232598,1864.17146,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Arripidae","Arripis","truttaceus",NA,214.85427,1,0.170198617865804,1731.74326,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Arripidae","Arripis","truttaceus",NA,205.95232,1,0.151226374678969,1833.08768,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Arripidae","Arripis","truttaceus",NA,225.90059,1,0.19583881045552,1991.23985,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Arripidae","Arripis","truttaceus",NA,221.70416,1,0.185818690416694,2261.55328,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Arripidae","Arripis","truttaceus",NA,223.94483,1,0.191125760800607,2364.99154,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Carangidae","Trachurus","novaezelandiae",NA,NA,0,NA,NA,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Dinolestidae","Dinolestes","lewini",NA,NA,0,NA,NA,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Gerreidae","Parequula","melbournensis",NA,NA,0,NA,NA,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Labridae","Haletta","semifasciata",NA,209.19625,1,0.0808001359886482,1634.64015,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Labridae","Neoodax","balteatus",NA,NA,0,NA,NA,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Monacanthidae","Acanthaluteres","brownii",NA,NA,0,NA,NA,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Monacanthidae","Meuschenia","galii",NA,NA,0,NA,NA,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Monacanthidae","Scobinichthys","granulatus",NA,NA,0,NA,NA,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Sillaginidae","Sillaginodes","punctatus",NA,NA,0,NA,NA,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Sphyraenidae","Sphyraena","novaehollandiae",NA,NA,0,NA,NA,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Terapontidae","Pelates","octolineatus",NA,NA,0,NA,NA,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC12","Apogonidae","Ostorhinchus","rueppellii",NA,NA,0,NA,NA,-35.0607,117.8736833,"2025-04-25T11:58:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","YC12","Arripidae","Arripis","georgianus",NA,NA,0,NA,NA,-35.0607,117.8736833,"2025-04-25T11:58:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","YC12","Arripidae","Arripis","truttaceus",NA,NA,0,NA,NA,-35.0607,117.8736833,"2025-04-25T11:58:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","YC12","Carangidae","Trachurus","novaezelandiae",NA,NA,0,NA,NA,-35.0607,117.8736833,"2025-04-25T11:58:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","YC12","Dinolestidae","Dinolestes","lewini",NA,NA,0,NA,NA,-35.0607,117.8736833,"2025-04-25T11:58:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","YC12","Gerreidae","Parequula","melbournensis",NA,NA,0,NA,NA,-35.0607,117.8736833,"2025-04-25T11:58:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","YC12","Labridae","Haletta","semifasciata",NA,NA,0,NA,NA,-35.0607,117.8736833,"2025-04-25T11:58:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","YC12","Labridae","Neoodax","balteatus",NA,NA,0,NA,NA,-35.0607,117.8736833,"2025-04-25T11:58:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","YC12","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,-35.0607,117.8736833,"2025-04-25T11:58:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","YC12","Monacanthidae","Acanthaluteres","brownii",NA,NA,0,NA,NA,-35.0607,117.8736833,"2025-04-25T11:58:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","YC12","Monacanthidae","Meuschenia","galii",NA,NA,0,NA,NA,-35.0607,117.8736833,"2025-04-25T11:58:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","YC12","Monacanthidae","Scobinichthys","granulatus",NA,NA,0,NA,NA,-35.0607,117.8736833,"2025-04-25T11:58:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","YC12","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.0607,117.8736833,"2025-04-25T11:58:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","YC12","Sillaginidae","Sillaginodes","punctatus",NA,NA,0,NA,NA,-35.0607,117.8736833,"2025-04-25T11:58:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","YC12","Sphyraenidae","Sphyraena","novaehollandiae",NA,NA,0,NA,NA,-35.0607,117.8736833,"2025-04-25T11:58:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","YC12","Terapontidae","Pelates","octolineatus",NA,164.37883,1,0.06003320139288,1614.66762,-35.0607,117.8736833,"2025-04-25T11:58:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","YC12","Terapontidae","Pelates","octolineatus",NA,202.91548,1,0.111230183999935,1852.70547,-35.0607,117.8736833,"2025-04-25T11:58:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","YC13","Apogonidae","Ostorhinchus","rueppellii",NA,NA,0,NA,NA,-35.0596,117.87595,"2025-04-25T12:12:00+08:00","Yacht Club","Prince Harbour","fished","2.1","Yes","Yes","Evan Setiawan","Khai Siang Tan",NA,NA
"SCI3304-2025","YC13","Arripidae","Arripis","georgianus",NA,NA,0,NA,NA,-35.0596,117.87595,"2025-04-25T12:12:00+08:00","Yacht Club","Prince Harbour","fished","2.1","Yes","Yes","Evan Setiawan","Khai Siang Tan",NA,NA
"SCI3304-2025","YC13","Arripidae","Arripis","truttaceus",NA,NA,0,NA,NA,-35.0596,117.87595,"2025-04-25T12:12:00+08:00","Yacht Club","Prince Harbour","fished","2.1","Yes","Yes","Evan Setiawan","Khai Siang Tan",NA,NA
"SCI3304-2025","YC13","Carangidae","Trachurus","novaezelandiae",NA,NA,0,NA,NA,-35.0596,117.87595,"2025-04-25T12:12:00+08:00","Yacht Club","Prince Harbour","fished","2.1","Yes","Yes","Evan Setiawan","Khai Siang Tan",NA,NA
"SCI3304-2025","YC13","Dinolestidae","Dinolestes","lewini",NA,NA,0,NA,NA,-35.0596,117.87595,"2025-04-25T12:12:00+08:00","Yacht Club","Prince Harbour","fished","2.1","Yes","Yes","Evan Setiawan","Khai Siang Tan",NA,NA
"SCI3304-2025","YC13","Gerreidae","Parequula","melbournensis",NA,NA,0,NA,NA,-35.0596,117.87595,"2025-04-25T12:12:00+08:00","Yacht Club","Prince Harbour","fished","2.1","Yes","Yes","Evan Setiawan","Khai Siang Tan",NA,NA
"SCI3304-2025","YC13","Labridae","Haletta","semifasciata",NA,NA,0,NA,NA,-35.0596,117.87595,"2025-04-25T12:12:00+08:00","Yacht Club","Prince Harbour","fished","2.1","Yes","Yes","Evan Setiawan","Khai Siang Tan",NA,NA
"SCI3304-2025","YC13","Labridae","Neoodax","balteatus",NA,NA,0,NA,NA,-35.0596,117.87595,"2025-04-25T12:12:00+08:00","Yacht Club","Prince Harbour","fished","2.1","Yes","Yes","Evan Setiawan","Khai Siang Tan",NA,NA
"SCI3304-2025","YC13","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,-35.0596,117.87595,"2025-04-25T12:12:00+08:00","Yacht Club","Prince Harbour","fished","2.1","Yes","Yes","Evan Setiawan","Khai Siang Tan",NA,NA
"SCI3304-2025","YC13","Monacanthidae","Acanthaluteres","brownii",NA,NA,0,NA,NA,-35.0596,117.87595,"2025-04-25T12:12:00+08:00","Yacht Club","Prince Harbour","fished","2.1","Yes","Yes","Evan Setiawan","Khai Siang Tan",NA,NA
"SCI3304-2025","YC13","Monacanthidae","Meuschenia","galii",NA,NA,0,NA,NA,-35.0596,117.87595,"2025-04-25T12:12:00+08:00","Yacht Club","Prince Harbour","fished","2.1","Yes","Yes","Evan Setiawan","Khai Siang Tan",NA,NA
"SCI3304-2025","YC13","Monacanthidae","Scobinichthys","granulatus",NA,NA,0,NA,NA,-35.0596,117.87595,"2025-04-25T12:12:00+08:00","Yacht Club","Prince Harbour","fished","2.1","Yes","Yes","Evan Setiawan","Khai Siang Tan",NA,NA
"SCI3304-2025","YC13","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.0596,117.87595,"2025-04-25T12:12:00+08:00","Yacht Club","Prince Harbour","fished","2.1","Yes","Yes","Evan Setiawan","Khai Siang Tan",NA,NA
"SCI3304-2025","YC13","Sillaginidae","Sillaginodes","punctatus",NA,NA,0,NA,NA,-35.0596,117.87595,"2025-04-25T12:12:00+08:00","Yacht Club","Prince Harbour","fished","2.1","Yes","Yes","Evan Setiawan","Khai Siang Tan",NA,NA
"SCI3304-2025","YC13","Sphyraenidae","Sphyraena","novaehollandiae",NA,NA,0,NA,NA,-35.0596,117.87595,"2025-04-25T12:12:00+08:00","Yacht Club","Prince Harbour","fished","2.1","Yes","Yes","Evan Setiawan","Khai Siang Tan",NA,NA
"SCI3304-2025","YC13","Terapontidae","Pelates","octolineatus",NA,NA,0,NA,NA,-35.0596,117.87595,"2025-04-25T12:12:00+08:00","Yacht Club","Prince Harbour","fished","2.1","Yes","Yes","Evan Setiawan","Khai Siang Tan",NA,NA
"SCI3304-2025","YC14","Apogonidae","Ostorhinchus","rueppellii",NA,NA,0,NA,NA,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Arripidae","Arripis","georgianus",NA,NA,0,NA,NA,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Arripidae","Arripis","truttaceus",NA,NA,0,NA,NA,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Carangidae","Trachurus","novaezelandiae",NA,NA,0,NA,NA,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Dinolestidae","Dinolestes","lewini",NA,NA,0,NA,NA,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Gerreidae","Parequula","melbournensis",NA,NA,0,NA,NA,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Labridae","Haletta","semifasciata",NA,NA,0,NA,NA,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Labridae","Neoodax","balteatus",NA,NA,0,NA,NA,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Monacanthidae","Acanthaluteres","brownii",NA,NA,0,NA,NA,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Monacanthidae","Meuschenia","galii",NA,NA,0,NA,NA,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Monacanthidae","Scobinichthys","granulatus",NA,NA,0,NA,NA,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Sillaginidae","Sillaginodes","punctatus",NA,318.24981,1,0.146793346890002,2701.62483,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Sillaginidae","Sillaginodes","punctatus",NA,281.77962,1,0.0988995562053829,2122.73043,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Sillaginidae","Sillaginodes","punctatus",NA,244.10308,1,0.0620573145234282,2948.96943,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Sillaginidae","Sillaginodes","punctatus",NA,251.69148,1,0.0685448898754277,2207.97465,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Sillaginidae","Sillaginodes","punctatus",NA,283.15008,1,0.100469279094315,3485.03999,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Sillaginidae","Sillaginodes","punctatus",NA,255.61638,1,0.0720773610241295,3166.33713,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Sillaginidae","Sillaginodes","punctatus",NA,155.12614,1,0.0141992683954151,1573.60603,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Sillaginidae","Sillaginodes","punctatus",NA,291.30532,1,0.110167745423358,2631.35236,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Sillaginidae","Sillaginodes","punctatus",NA,216.89316,1,0.0422678824217678,3562.99425,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Sphyraenidae","Sphyraena","novaehollandiae",NA,NA,0,NA,NA,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Terapontidae","Pelates","octolineatus",NA,NA,0,NA,NA,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC2","Apogonidae","Ostorhinchus","rueppellii",NA,NA,0,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Arripidae","Arripis","georgianus",NA,NA,0,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Arripidae","Arripis","truttaceus",NA,NA,0,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Carangidae","Trachurus","novaezelandiae",NA,NA,0,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Dinolestidae","Dinolestes","lewini",NA,NA,0,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Gerreidae","Parequula","melbournensis",NA,NA,0,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Labridae","Haletta","semifasciata",NA,NA,0,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Labridae","Neoodax","balteatus",NA,NA,0,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Monacanthidae","Acanthaluteres","brownii",NA,NA,0,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Monacanthidae","Meuschenia","galii",NA,NA,0,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Monacanthidae","Scobinichthys","granulatus",NA,NA,0,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Sillaginidae","Sillaginodes","punctatus",NA,265.91728,1,0.0819427966066323,1347.73564,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Sillaginidae","Sillaginodes","punctatus",NA,300.04427,1,0.121257691998129,1642.92334,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Sillaginidae","Sillaginodes","punctatus",NA,278.16478,1,0.0948404780012584,1664.23978,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Sillaginidae","Sillaginodes","punctatus",NA,216.67266,1,0.0421283610059041,1635.18617,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
